id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Wochentag,Monat,Jahr,Jahreszeit,Gefühl,gefühl_Kalt,gefühl_Mild,gefühl_Warm,Feiertag,KielLauf,Kieler_Triathlon,Fußball,PaycheckEffect,InflationSensitivity,Sensitivity_High,Sensitivity_Moderate,Windkategorie,Wind_Nicht windig,Wind_Sehr windig,Wind_Windig,Jahreszeit_Frühling,Jahreszeit_Herbst,Jahreszeit_Sommer,Jahreszeit_Winter,Ferien,Tag_Kategorie,Wochenende,Inflation_Kategorisierung,Inflation_Kategorisierung_Neutral,Inflation_Kategorisierung_Positiv,Montag,Dienstag,Mittwoch,Donnerstag,Freitag,Samstag,Sonntag,Brot,Brötchen,Croissant,Konditorei,Kuchen,Saisonbrot
1607164,2016-07-16,4,90.2587400459239,7.0,18.0,10,61.0,0,5,7,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1607174,2016-07-17,4,125.628666013292,7.0,17.25,9,61.0,0,6,7,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1607194,2016-07-19,4,71.2844713341653,6.0,22.375,12,20.0,0,1,7,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1607224,2016-07-22,4,67.2432132039071,3.0,26.0,6,21.0,0,4,7,2016,Sommer,Warm,0,0,1,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1607254,2016-07-25,4,94.6517709663234,4.0,25.375,7,95.0,0,0,7,2016,Sommer,Warm,0,0,1,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1607284,2016-07-28,4,84.4526943001443,4.0,21.25,7,20.0,0,3,7,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1607294,2016-07-29,4,79.1511614101298,6.0,21.0,10,65.0,0,4,7,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1607304,2016-07-30,4,79.4721137940039,4.0,19.625,10,65.0,0,5,7,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1607314,2016-07-31,4,113.608709736733,7.0,17.375,6,61.0,0,6,7,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1608014,2016-08-01,4,76.2771479267291,3.0,18.5,14,61.0,0,0,8,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1608024,2016-08-02,4,94.7296678636697,4.0,19.75,7,20.0,0,1,8,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1608034,2016-08-03,4,125.29913310079,7.0,19.375,9,61.0,0,2,8,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1608044,2016-08-04,4,120.320434087359,6.0,20.375,11,61.0,0,3,8,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1608054,2016-08-05,4,82.5878750874778,4.0,20.5,15,21.0,0,4,8,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1608064,2016-08-06,4,98.7069424269931,5.0,17.5,14,95.0,0,5,8,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1608074,2016-08-07,4,142.162153969304,6.0,21.125,13,21.0,0,6,8,2016,Sommer,Mild,0,1,0,0,0,1,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1608084,2016-08-08,4,101.48674551854,5.0,19.0,18,21.0,0,0,8,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1608094,2016-08-09,4,84.6457978181583,5.0,15.375,18,21.0,0,1,8,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1608104,2016-08-10,4,122.20775285546,4.0,14.5,15,95.0,0,2,8,2016,Sommer,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1608114,2016-08-11,4,156.030512564163,7.0,13.875,9,61.0,0,3,8,2016,Sommer,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1608124,2016-08-12,4,82.8057057640178,7.0,18.25,12,61.0,0,4,8,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1608134,2016-08-13,4,174.56607234021,7.0,18.125,12,61.0,0,5,8,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1608204,2016-08-20,4,99.6669300638897,7.0,20.25,9,61.0,0,5,8,2016,Sommer,Mild,0,1,0,0,0,0,1,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1608214,2016-08-21,4,111.755342047448,4.0,19.875,9,21.0,0,6,8,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1608224,2016-08-22,4,94.2234768021405,7.0,18.375,10,65.0,0,0,8,2016,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1608284,2016-08-28,4,117.867595423087,4.0,21.875,12,63.0,0,6,8,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1608294,2016-08-29,4,85.2839373894979,3.0,18.5,15,21.0,0,0,8,2016,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1609014,2016-09-01,4,98.0009346613173,5.0,20.25,13,21.0,0,3,9,2016,Herbst,Warm,0,0,1,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1609024,2016-09-02,4,102.536382009367,4.0,19.125,8,61.0,0,4,9,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1609034,2016-09-03,4,95.5664580471743,5.0,19.25,12,21.0,0,5,9,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1609044,2016-09-04,4,121.00365176454,6.0,19.25,8,61.0,0,6,9,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1609054,2016-09-05,4,86.1298167903769,0.0,19.125,12,0.0,0,0,9,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1609094,2016-09-09,4,90.352809156542,2.0,21.375,10,0.0,0,4,9,2016,Herbst,Warm,0,0,1,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1609164,2016-09-16,4,76.0503916109054,4.0,22.75,8,0.0,0,4,9,2016,Herbst,Warm,0,0,1,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1609184,2016-09-18,4,116.914398691126,7.0,16.75,15,21.0,0,6,9,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1609234,2016-09-23,4,83.6829450528489,4.0,18.625,12,21.0,0,4,9,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1609264,2016-09-26,4,70.1183016667403,4.0,18.25,6,0.0,0,0,9,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1609274,2016-09-27,4,70.5754586717771,0.0,19.875,6,0.0,0,1,9,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1609294,2016-09-29,4,87.0039728646358,7.0,17.375,13,61.0,0,3,9,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1609304,2016-09-30,4,75.2887876903606,6.0,14.0,11,61.0,0,4,9,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1610024,2016-10-02,4,114.266134889728,3.0,15.75,7,21.0,0,6,10,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1610034,2016-10-03,4,175.777025560835,7.0,14.375,18,61.0,0,0,10,2016,Herbst,Mild,0,1,0,1,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1610064,2016-10-06,4,80.9955881840322,7.0,11.25,17,20.0,0,3,10,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1610074,2016-10-07,4,72.7219032623409,7.0,11.125,15,0.0,0,4,10,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1610094,2016-10-09,4,111.55603133276,7.0,9.125,10,61.0,0,6,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1610104,2016-10-10,4,81.5808277860361,7.0,11.125,10,61.0,0,0,10,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1610114,2016-10-11,4,83.3654496634983,7.0,9.875,20,61.0,0,1,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1610124,2016-10-12,4,74.0803337557003,7.0,9.75,18,63.0,0,2,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1610134,2016-10-13,4,55.6395261362085,6.0,10.875,15,0.0,0,3,10,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1610144,2016-10-14,4,63.964902716704,7.0,9.125,13,61.0,0,4,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1610154,2016-10-15,4,75.3813465737841,8.0,8.625,12,61.0,0,5,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1610164,2016-10-16,4,151.709518375799,8.0,11.375,6,10.0,0,6,10,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1610174,2016-10-17,4,81.293499003446,8.0,9.75,6,10.0,0,0,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1610184,2016-10-18,4,91.7436118231859,7.0,13.25,6,28.0,0,1,10,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1610194,2016-10-19,4,78.4940631916244,8.0,7.625,4,61.0,0,2,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1610204,2016-10-20,4,73.5637731329557,7.0,10.125,10,21.0,0,3,10,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1610214,2016-10-21,4,59.065770949536,6.0,9.875,10,61.0,0,4,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1610224,2016-10-22,4,94.8825770148696,8.0,8.125,12,61.0,0,5,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1610234,2016-10-23,4,117.026902753308,7.0,8.625,4,21.0,0,6,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1610244,2016-10-24,4,75.9963763592931,5.0,9.25,8,10.0,0,0,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1610254,2016-10-25,4,81.7877921677137,5.0,9.0,8,0.0,0,1,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1610264,2016-10-26,4,65.9312615469244,6.0,7.375,6,10.0,0,2,10,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1610274,2016-10-27,4,64.3530038292111,7.0,13.375,9,21.0,0,3,10,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1610284,2016-10-28,4,84.6394877180107,6.0,12.75,15,21.0,0,4,10,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1610294,2016-10-29,4,151.2765089983,4.0,11.375,16,20.0,0,5,10,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1610304,2016-10-30,4,103.985083901352,4.0,11.0,9,5.0,0,6,10,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1610314,2016-10-31,4,70.3254304239473,7.0,12.125,6,61.0,0,0,10,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1611014,2016-11-01,4,58.5481326695856,6.0,10.125,12,61.0,0,1,11,2016,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1611024,2016-11-02,4,85.8246991515178,4.0,7.25,13,21.0,0,2,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1611044,2016-11-04,4,85.1323711654376,7.0,7.875,8,61.0,0,4,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1611054,2016-11-05,4,108.104548477186,7.0,5.5,5,61.0,0,5,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1611064,2016-11-06,4,90.1088934527147,7.0,6.625,6,61.0,0,6,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1611074,2016-11-07,4,89.5375676010166,7.0,3.5,14,61.0,0,0,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1611084,2016-11-08,4,81.4058061539498,7.0,0.75,14,71.0,0,1,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1611094,2016-11-09,4,53.3169820192043,0.0,1.25,4,10.0,0,2,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1611104,2016-11-10,4,67.7511186941306,7.0,4.0,8,22.0,0,3,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1611114,2016-11-11,4,69.5484904815901,4.0,4.875,10,21.0,0,4,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1611124,2016-11-12,4,82.1527997216755,3.0,1.625,6,49.0,0,5,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1611134,2016-11-13,4,180.570460709882,4.0,1.375,9,5.0,0,6,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1611144,2016-11-14,4,73.1540811139103,4.0,2.0,10,5.0,0,0,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1611154,2016-11-15,4,78.0316412082128,7.0,7.75,9,61.0,0,1,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1611164,2016-11-16,4,56.5734184066884,7.0,8.75,11,61.0,0,2,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1611174,2016-11-17,4,77.1064144815868,6.0,7.75,9,21.0,0,3,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1611184,2016-11-18,4,66.7588049069519,4.0,7.25,13,21.0,0,4,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1611194,2016-11-19,4,65.3295640909929,6.0,6.625,11,21.0,0,5,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1611204,2016-11-20,4,129.902767985023,6.0,6.375,12,63.0,0,6,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1611214,2016-11-21,4,68.2474023885487,7.0,11.5,6,61.0,0,0,11,2016,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1611234,2016-11-23,4,43.216005794062,7.0,10.0,5,10.0,0,2,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1611244,2016-11-24,4,37.1306198924289,0.0,4.5,8,10.0,0,3,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1611254,2016-11-25,4,82.6037845116303,7.0,4.0,4,45.0,0,4,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1611264,2016-11-26,4,75.884321074918,7.0,5.875,10,61.0,0,5,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1611274,2016-11-27,4,114.122887017882,0.0,5.625,9,5.0,0,6,11,2016,Herbst,Kalt,1,0,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
