Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
2013-11-01,5,273.370278323609,8.0,10.625,9,63.0
2013-11-02,5,225.660926756768,8.0,8.8875,3,63.0
2013-11-03,5,250.834570281876,6.0,10.7,15,21.0
2013-11-04,5,243.480688862574,7.0,6.8375,7,63.0
2013-11-05,5,189.316339883043,4.0,8.9,12,61.0
2013-11-06,5,193.037644420427,4.0,8.1375,12,63.0
2013-11-07,5,225.684071441743,6.0,9.5,10,61.0
2013-11-09,5,221.231762690697,5.0,7.7,16,63.0
2013-11-10,5,338.893723228729,2.0,6.9875,12,63.0
2013-11-12,5,196.457888917276,7.0,5.9375,9,61.0
2013-11-13,5,243.067077049956,1.0,8.8,12,0.0
2013-11-14,5,209.051190249137,5.0,6.9375,9,21.0
2013-11-15,5,210.424923048355,7.0,6.45,6,21.0
2013-11-17,5,434.514684349967,2.0,8.8875,8,0.0
2013-11-18,5,211.412460843845,7.0,6.65,5,63.0
2013-11-19,5,175.243335348158,8.0,5.8375,8,61.0
2013-11-21,5,188.007263743597,2.0,3.275,8,10.0
2013-11-22,5,182.217584291959,7.0,5.375,10,21.0
2013-11-27,5,199.971144378813,8.0,7.3125,12,61.0
2013-11-29,5,198.643762741097,8.0,5.9875,11,63.0
2013-11-30,5,184.670559295231,7.0,5.525,10,20.0
2013-12-01,5,251.171365445472,5.0,8.6625,20,61.0
2013-12-02,5,200.880829213958,0.0,3.0625,4,10.0
2013-12-03,5,187.803590029425,8.0,1.7125,6,28.0
2013-12-04,5,214.941099341808,7.0,5.85,11,63.0
2013-12-05,5,190.110646923888,7.0,4.4625,24,63.0
2013-12-06,5,211.036554280616,6.0,1.7875,25,73.0
2013-12-07,5,194.816564885098,5.0,1.0,11,22.0
2013-12-08,5,211.40480292494,8.0,6.975,16,63.0
2013-12-09,5,170.524972886057,7.0,9.2375,10,45.0
2013-12-10,5,149.431342843146,7.0,7.1875,8,61.0
2013-12-11,5,155.814778301331,7.0,5.025,9,10.0
2013-12-12,5,180.75061797104,8.0,2.525,8,28.0
2013-12-13,5,181.364999270263,7.0,3.5375,6,61.0
2013-12-14,5,197.802586637735,7.0,3.0125,7,61.0
2013-12-15,5,217.492553439895,8.0,7.925,12,61.0
2013-12-17,5,174.571555755812,8.0,4.95,8,61.0
2013-12-18,5,183.895860880414,7.0,6.85,8,10.0
2013-12-19,5,175.651475866415,7.0,7.4,10,63.0
2013-12-20,5,187.406124646547,7.0,5.2875,10,61.0
2013-12-21,5,191.007159526764,8.0,6.5625,13,63.0
2013-12-22,5,236.081350951816,7.0,8.1375,12,61.0
2013-12-24,5,251.566250844717,7.0,11.4375,18,61.0
2013-12-27,5,270.571377693833,7.0,5.7625,15,63.0
2013-12-29,5,292.517266268393,7.0,5.7125,9,63.0
2013-12-30,5,454.376684162368,4.0,4.75,11,10.0
2014-01-02,5,257.525894400416,7.0,6.25,9,63.0
2014-01-03,5,227.91315882647,7.0,6.8375,10,63.0
2014-01-05,5,242.820622344855,7.0,6.1875,11,63.0
2014-01-06,5,247.848021036211,7.0,7.9125,11,65.0
2014-01-08,5,225.800497171104,7.0,8.6375,15,63.0
2014-01-09,5,243.430253024245,7.0,9.6125,16,61.0
2014-01-10,5,218.497124848402,7.0,6.6375,17,61.0
2014-01-11,5,255.193769001422,7.0,5.5875,18,63.0
2014-01-12,5,268.081222848751,2.0,5.525,16,21.0
2014-01-13,5,244.284690811498,8.0,3.1375,10,69.0
2014-01-14,5,258.018070899922,6.0,4.225,6,28.0
2014-01-15,5,258.99138827716,7.0,3.228571,7,28.0
2014-01-16,5,217.577430276885,8.0,2.7375,9,63.0
2014-01-17,5,228.685872660367,7.0,6.7375,4,61.0
2014-01-18,5,296.458168922809,7.0,5.8875,8,61.0
2014-01-19,5,284.622738586554,7.0,2.8625,19,10.0
2014-01-20,5,207.228759924773,8.0,0.3875,13,61.0
2014-01-21,5,211.786064330115,7.0,-0.65,7,77.0
2014-01-22,5,235.346514222246,8.0,-3.1125,14,22.0
2014-01-23,5,265.989245866942,8.0,-3.1875,11,22.0
2014-01-24,5,254.008786140808,2.0,-5.1625,13,10.0
2014-01-26,5,336.227703734553,1.0,-8.475,10,10.0
2014-01-27,5,223.188610002863,5.0,0.7,9,69.0
2014-01-28,5,235.951227153213,7.0,-0.2625,10,10.0
2014-01-29,5,217.495225875601,7.0,-5.05,13,77.0
2014-01-30,5,264.256585339608,7.0,-4.4875,8,77.0
2014-01-31,5,269.494364878668,8.0,-3.6875,7,10.0
2014-02-01,5,290.121392280101,7.0,3.225,10,63.0
2014-02-03,5,270.607601202372,1.0,3.475,8,10.0
2014-02-04,5,255.009175595281,5.0,3.925,6,10.0
2014-02-05,5,274.355368402748,4.0,3.675,8,10.0
2014-02-06,5,258.917425529588,7.0,7.875,11,20.0
2014-02-07,5,236.760781785701,7.0,8.475,15,63.0
2014-02-08,5,305.058089685015,7.0,6.2875,12,61.0
2014-02-09,5,363.120781551495,5.0,6.7125,15,63.0
2014-02-11,5,236.7220733882,7.0,4.925,12,61.0
2014-02-12,5,264.817044704002,4.0,6.1,13,10.0
2014-02-14,5,321.401903496864,5.0,5.2125,9,10.0
2014-02-16,5,397.890970167717,7.0,6.0625,17,63.0
2014-02-18,5,285.696716626729,7.0,7.8,8,10.0
2014-02-19,5,244.745193995473,7.0,6.325,8,61.0
2014-02-20,5,254.693822568293,6.0,9.1,11,10.0
2014-02-21,5,333.413645056526,7.0,7.5125,11,61.0
2014-02-22,5,283.857426834567,7.0,5.925,11,21.0
2014-02-27,5,258.629543719353,1.0,8.8875,7,10.0
2014-02-28,5,277.702428848911,7.0,6.1875,6,61.0
2014-03-01,5,356.078419246933,2.0,5.075,9,10.0
2014-03-02,5,321.485150071242,6.0,6.5625,9,10.0
2014-03-03,5,292.727936923252,0.0,9.1875,10,5.0
2014-03-04,5,249.829686460274,7.0,6.6875,7,10.0
2014-03-05,5,252.444455457162,7.0,4.6875,7,28.0
2014-03-06,5,251.572908933497,3.0,8.925,9,10.0
2014-03-07,5,211.366012107748,6.0,11.275,10,5.0
2014-03-12,5,271.282405295851,0.0,10.2125,8,0.0
2014-03-16,5,214.983984608509,7.0,9.3375,24,61.0
2014-03-17,5,219.697175244681,7.0,9.5875,18,61.0
2014-03-18,5,270.977176630639,7.0,9.6875,16,21.0
2014-03-19,5,209.154606236614,7.0,9.45,18,61.0
2014-03-21,5,239.804246611309,7.0,6.8875,14,63.0
2014-03-22,5,299.753027543412,5.0,8.85,11,63.0
2014-03-25,5,242.582823119935,2.0,7.725,10,21.0
2014-03-26,5,274.499442130787,5.0,7.85,11,21.0
2014-03-28,5,333.141969255609,8.0,5.4,12,10.0
2014-03-29,5,422.293448127181,3.0,9.375,8,10.0
2014-03-30,5,322.450782225319,0.0,11.2625,8,28.0
2014-03-31,5,284.916561193775,7.0,7.4375,4,45.0
2014-04-01,5,211.213532805788,8.0,5.7625,13,10.0
2014-04-02,5,251.722288103618,2.0,12.45,8,10.0
2014-04-03,5,272.475241001337,3.0,7.6125,15,10.0
2014-04-04,5,319.888737791246,6.0,6.45,15,0.0
2014-04-05,5,322.471971495165,8.0,9.825,5,61.0
2014-04-06,5,359.285503303671,7.0,12.1875,8,63.0
2014-04-07,5,310.063462856119,7.0,15.7875,10,63.0
2014-04-08,5,290.183609710366,7.0,9.8125,19,61.0
2014-04-09,5,271.099007471483,7.0,10.1875,20,21.0
2014-04-12,5,450.699337056635,4.0,11.2,12,0.0
2014-04-14,5,279.326942781212,5.0,8.9,23,61.0
2014-04-19,5,424.763063011418,1.0,11.125,13,5.0
2014-04-20,5,378.764958797144,0.0,13.875,15,5.0
2014-04-21,5,243.108241978467,4.0,13.425,15,0.0
2014-04-22,5,238.30390072268,3.0,15.45,10,10.0
2014-04-23,5,239.066295265338,8.0,9.825,11,21.0
2014-04-29,5,287.361243256404,0.0,18.0875,8,0.0
2014-05-05,5,749.218709204354,8.0,10.7125,6,21.0
2014-05-07,5,206.372294382589,4.0,14.2125,15,65.0
2014-05-08,5,266.240037647833,7.0,12.45,10,63.0
2014-05-09,5,275.258837409267,6.0,12.3875,10,61.0
2014-05-10,5,335.938747106641,7.0,13.275,12,61.0
2014-05-11,5,361.969960059764,7.0,11.5625,12,63.0
2014-05-12,5,228.702480093214,7.0,12.7,14,63.0
2014-05-13,5,284.656364394564,7.0,11.5625,15,21.0
2014-05-17,5,423.072504158874,0.0,16.625,8,0.0
2014-05-19,5,229.433619956226,6.0,13.7625,8,61.0
2014-05-23,5,284.81760171622,7.0,18.0125,12,65.0
2014-05-27,5,280.087441868984,7.0,12.8875,21,21.0
2014-05-28,5,317.665635686158,7.0,10.2,22,21.0
2014-06-01,5,276.89033677768,7.0,13.825,6,21.0
2014-06-05,5,309.653125934012,5.0,15.0375,18,65.0
2014-06-08,5,386.974806899709,6.0,22.1,12,21.0
2014-06-11,5,294.969897021174,7.0,20.5,8,61.0
2014-06-13,5,340.63697845764,7.0,17.45,18,21.0
2014-06-16,5,265.423252443088,6.0,18.3125,10,0.0
2014-06-19,5,360.857109541687,7.0,15.2875,19,21.0
2014-06-21,5,398.075088856397,6.0,15.5125,18,61.0
2014-06-24,5,293.582453806941,7.0,14.3625,7,21.0
2014-06-26,5,379.567358758783,6.0,17.575,8,63.0
2014-06-27,5,371.32461993901,4.0,20.1625,7,95.0
2014-06-28,5,498.133552158124,6.0,16.9625,6,95.0
2014-06-29,5,316.483478198112,7.0,17.3125,8,61.0
2014-07-01,5,316.146546755302,6.0,15.6875,14,61.0
2014-07-05,5,266.318604850659,6.0,24.5875,10,65.0
2014-07-08,5,279.718738861263,7.0,19.6,15,63.0
2014-07-09,5,307.646493692214,0.0,24.65,24,5.0
2014-07-10,5,277.400541216063,0.0,24.757142,18,0.0
2014-07-13,5,354.517887131991,7.0,18.6,10,61.0
2014-07-14,5,271.315673214406,7.0,19.45,15,63.0
2014-07-21,5,384.722754951842,0.0,23.4875,19,5.0
2014-07-26,5,318.191645962586,6.0,22.375,10,21.0
2014-07-27,5,360.072361763218,3.0,25.55,12,21.0
2014-07-31,5,342.682103904377,3.0,22.4375,12,21.0
2014-08-03,5,290.009691273793,5.0,23.0875,9,63.0
2014-08-07,5,368.694685994019,7.0,20.3125,6,61.0
2014-08-09,5,445.026634851619,6.0,20.1,17,61.0
2014-08-11,5,330.315799401244,4.0,20.075,13,21.0
2014-08-12,5,334.42905626527,5.0,16.9125,12,95.0
2014-08-14,5,355.666119942456,7.0,18.05,10,65.0
2014-08-15,5,387.526085659007,6.0,18.3625,8,61.0
2014-08-16,5,434.075054526158,6.0,17.2,15,61.0
2014-08-18,5,556.679926797148,6.0,15.2,15,61.0
2014-08-19,5,346.554678770709,6.0,14.0875,12,61.0
2014-08-20,5,357.682821176506,5.0,15.675,17,21.0
2014-08-21,5,344.591031316145,5.0,16.2625,11,21.0
2014-08-22,5,379.972535118436,7.0,16.325,12,61.0
2014-08-23,5,417.463006841929,4.0,15.9875,11,21.0
2014-08-24,5,458.285490286472,3.0,16.3125,20,21.0
2014-08-25,5,261.569599386496,5.0,14.7875,13,65.0
2014-08-28,5,279.80996962599,0.0,19.75,9,0.0
2014-08-29,5,287.276593971779,5.0,19.125,12,63.0
2014-08-30,5,308.207385097927,7.0,17.75,9,61.0
2014-08-31,5,399.571169014924,7.0,16.375,8,21.0
2014-09-01,5,295.524396420605,7.0,17.875,12,61.0
2014-09-07,5,305.32143010071,5.0,20.0,6,21.0
2014-09-08,5,235.073802916373,4.0,17.375,12,21.0
2014-09-09,5,293.590296834253,6.0,17.125,16,63.0
2014-09-14,5,308.18471248164,7.0,17.625,14,61.0
2014-09-19,5,332.883133774602,0.0,20.75,9,5.0
2014-09-20,5,373.742122406735,3.0,19.375,7,10.0
2014-09-21,5,402.989935831425,4.0,17.0,15,21.0
2014-09-22,5,270.105696755365,6.0,13.0,17,21.0
2014-09-24,5,271.173455994606,7.0,15.375,10,63.0
2014-09-25,5,298.012563106301,7.0,14.5,17,61.0
2014-09-26,5,350.315063045348,7.0,16.75,13,61.0
2014-09-30,5,297.20876579818,7.0,16.5,5,61.0
2014-10-01,5,290.758945021528,6.0,17.75,6,10.0
2014-10-03,5,392.78227452548,3.0,20.0,6,10.0
2014-10-04,5,415.416761967546,0.0,18.5,8,5.0
2014-10-06,5,292.144384912168,2.0,15.75,15,10.0
2014-10-07,5,286.042301895173,7.0,13.0,10,65.0
2014-10-08,5,297.885541145047,6.0,14.125,10,61.0
2014-10-12,5,347.908417458128,5.0,15.125,7,20.0
2014-10-13,5,290.088719702625,7.0,12.625,12,63.0
2014-10-14,5,311.629970945777,6.0,14.0,5,61.0
2014-10-15,5,316.987211749477,7.0,13.875,6,21.0
2014-10-16,5,267.647733878274,7.0,13.5,6,61.0
2014-10-17,5,297.577155669568,7.0,14.375,10,65.0
2014-10-18,5,332.713956919627,7.0,15.25,7,21.0
2014-10-19,5,322.71968105362,7.0,17.375,13,95.0
2014-10-20,5,297.640509637545,6.0,14.625,18,61.0
2014-10-21,5,291.70454422956,7.0,12.5,9,63.0
2014-10-22,5,285.171826857881,6.0,13.0,12,0.0
2014-10-23,5,283.177784823415,6.0,13.125,7,0.0
2014-10-25,5,307.448143380371,7.0,12.125,7,61.0
2014-10-26,5,370.536705154412,5.0,12.75,9,0.0
2014-10-29,5,300.108640695685,7.0,8.375,7,20.0
2014-10-30,5,312.493530897156,2.0,10.625,5,10.0
2014-10-31,5,303.662931280765,8.0,12.875,5,10.0
2014-11-01,5,355.95764486704,2.0,16.5,8,0.0
2014-11-02,5,304.404961254638,3.0,15.375,10,21.0
2014-11-03,5,318.359097251893,4.0,13.75,12,0.0
2014-11-04,5,311.112916993953,7.0,11.625,8,61.0
2014-11-05,5,293.386428880751,7.0,9.5,11,61.0
2014-11-06,5,302.471760829603,5.0,8.875,10,0.0
2014-11-07,5,331.374093763533,0.0,8.625,9,10.0
2014-11-10,5,260.94958385302,6.0,8.75,7,61.0
2014-11-11,5,274.567367361137,2.0,8.625,7,10.0
2014-11-12,5,271.038875100822,7.0,9.75,10,10.0
2014-11-13,5,300.536047097898,7.0,10.75,4,28.0
2014-11-14,5,270.170738666878,7.0,10.75,10,10.0
2014-11-15,5,272.111564708918,8.0,9.25,14,10.0
2014-11-16,5,302.56395917644,7.0,8.0,14,61.0
2014-11-17,5,291.791673557402,7.0,9.625,7,10.0
2014-11-18,5,217.233982595645,7.0,8.875,13,61.0
2014-11-19,5,218.316894752112,7.0,8.5,11,61.0
2014-11-20,5,247.239241255711,5.0,6.125,7,0.0
2014-11-21,5,274.884916134966,6.0,6.5,5,61.0
2014-11-22,5,268.133001971901,7.0,5.75,9,61.0
2014-11-23,5,339.335191808283,6.0,6.75,7,21.0
2014-11-24,5,253.979105531988,3.0,9.375,10,0.0
2014-11-25,5,247.035921813103,0.0,6.875,4,0.0
2014-11-27,5,240.231661734869,0.0,4.5,10,10.0
2014-11-28,5,247.752074639689,6.0,1.625,16,10.0
2014-11-29,5,302.043216833243,8.0,1.0,10,5.0
2014-11-30,5,363.220371450019,8.0,0.0,11,10.0
2014-12-01,5,256.608163788753,7.0,-2.0,13,10.0
2014-12-02,5,265.933688534948,8.0,-3.0,7,10.0
2014-12-03,5,246.937134202885,7.0,0.625,10,10.0
2014-12-04,5,251.03575101957,8.0,3.75,9,61.0
2014-12-05,5,249.466067004435,7.0,2.0,7,61.0
2014-12-06,5,291.61851167121,2.0,5.75,7,10.0
2014-12-07,5,276.651944705429,7.0,4.875,12,61.0
2014-12-08,5,235.384838232977,7.0,3.25,8,61.0
2014-12-09,5,272.828962614376,8.0,2.125,9,45.0
2014-12-10,5,269.416456604745,5.0,4.875,13,61.0
2014-12-11,5,232.671537573173,7.0,4.0,12,95.0
2014-12-12,5,173.922125269844,7.0,7.25,18,61.0
2014-12-13,5,318.659955256217,5.0,4.75,10,61.0
2014-12-14,5,310.473797597408,4.0,3.5,9,10.0
2014-12-15,5,221.061393791211,7.0,4.75,11,61.0
2014-12-16,5,289.654771100684,8.0,4.625,12,61.0
2014-12-17,5,278.732408832816,7.0,3.625,10,61.0
2014-12-18,5,271.097103833216,7.0,10.0,11,61.0
2014-12-19,5,242.849725209084,5.0,8.125,15,61.0
2014-12-20,5,178.07254058997,6.0,5.375,24,21.0
2014-12-21,5,253.045516822484,6.0,6.625,14,21.0
2014-12-22,5,230.826153750681,7.0,9.75,21,63.0
2014-12-23,5,224.558853830953,7.0,9.125,19,61.0
2014-12-24,5,268.806966002035,5.0,7.75,21,61.0
2014-12-28,5,226.105265011128,1.0,-0.5,7,0.0
2014-12-29,5,303.672763265607,5.0,0.75,10,0.0
2014-12-30,5,430.336976841889,7.0,5.25,9,21.0
2014-12-31,5,1879.46183076734,6.0,7.375,11,61.0
2015-01-02,5,300.829805798494,6.0,7.75,24,61.0
2015-01-03,5,277.833431786885,7.0,4.875,25,69.0
2015-01-05,5,270.173731918039,8.0,5.875,8,20.0
2015-01-06,5,265.854860102674,8.0,3.625,8,10.0
2015-01-07,5,263.03524552906,6.0,5.75,10,61.0
2015-01-08,5,230.866849428077,8.0,6.375,9,61.0
2015-01-09,5,240.167564518219,6.0,7.5,25,63.0
2015-01-10,5,304.334671385998,6.0,10.0,28,61.0
2015-01-11,5,314.28252636958,5.0,4.25,23,61.0
2015-01-12,5,183.019346130805,7.0,7.5,19,61.0
2015-01-13,5,248.091361140205,7.0,7.75,14,61.0
2015-01-14,5,235.49178387272,6.0,3.125,16,71.0
2015-01-15,5,255.715603348889,7.0,6.75,14,61.0
2015-01-16,5,294.576404705863,6.0,6.75,13,0.0
2015-01-17,5,382.824611402643,1.0,4.25,12,21.0
2015-01-18,5,325.12197864382,8.0,2.0,9,61.0
2015-01-19,5,243.750686660054,7.0,1.0,5,71.0
2015-01-20,5,309.385357960923,7.0,-0.375,4,77.0
2015-01-21,5,271.986313846711,8.0,-1.125,4,10.0
2015-01-22,5,299.101267021608,7.0,-1.375,3,49.0
2015-01-23,5,275.460914012407,8.0,-1.25,5,20.0
2015-01-24,5,376.785950449622,7.0,-0.5,10,71.0
2015-01-26,5,214.316488368471,7.0,3.375,10,61.0
2015-01-28,5,290.420362377553,7.0,4.875,17,61.0
2015-01-29,5,298.873227773722,7.0,1.5,12,75.0
2015-01-31,5,442.294446547651,7.0,-2.375,7,49.0
2015-02-01,5,388.585353237256,7.0,-0.25,9,75.0
2015-02-02,5,317.407641410708,6.0,1.0,10,22.0
2015-02-03,5,289.847839834235,7.0,-1.0,10,77.0
2015-02-04,5,294.315633387072,6.0,-1.875,9,0.0
2015-02-05,5,297.882645346675,5.0,0.75,10,22.0
2015-02-06,5,385.500566451671,2.0,-0.5,6,22.0
2015-02-07,5,349.157579410765,7.0,4.125,18,20.0
2015-02-09,5,258.736139221055,7.0,6.875,13,61.0
2015-02-12,5,259.722071852511,8.0,2.0,4,10.0
2015-02-13,5,315.198418349884,8.0,1.25,6,10.0
2015-02-14,5,394.074973494992,7.0,1.625,9,28.0
2015-02-15,5,360.747312180387,7.0,3.125,16,10.0
2015-02-16,5,285.836214390694,8.0,2.0,9,10.0
2015-02-17,5,305.542955060461,6.0,1.125,7,45.0
2015-02-18,5,276.652206222818,3.0,5.5,12,10.0
2015-02-19,5,321.730863755787,0.0,6.25,13,5.0
2015-02-20,5,265.719910475798,8.0,3.875,11,71.0
2015-02-21,5,276.812334391166,7.0,3.875,16,61.0
2015-02-22,5,465.661982102677,5.0,5.25,13,0.0
2015-02-23,5,209.048085196786,7.0,4.5,12,61.0
2015-02-24,5,235.546367715921,7.0,5.625,12,61.0
2015-02-26,5,203.846174479151,5.0,6.625,10,0.0
2015-02-27,5,212.664119358187,7.0,4.5,9,61.0
2015-02-28,5,298.020877734513,3.0,5.625,10,0.0
2015-03-01,5,288.61976876178,7.0,6.75,15,61.0
2015-03-02,5,186.087523297592,6.0,5.125,23,61.0
2015-03-03,5,233.360645977411,6.0,5.0,14,61.0
2015-03-04,5,227.526630558065,6.0,5.0,18,61.0
2015-03-06,5,238.613238236779,7.0,8.125,12,20.0
2015-03-07,5,262.806831079145,7.0,10.125,13,0.0
2015-03-10,5,232.538394821195,3.0,9.5,13,10.0
2015-03-12,5,210.491995601659,0.0,7.125,10,0.0
2015-03-15,5,278.612403986462,7.0,5.75,13,21.0
2015-03-16,5,252.212892372443,2.0,8.625,13,10.0
2015-03-17,5,300.476490762008,1.0,10.75,11,5.0
2015-03-19,5,271.632339767702,0.0,10.375,9,0.0
2015-03-20,5,339.055856444566,7.0,5.0,9,45.0
2015-03-21,5,330.021049430432,7.0,4.5,21,61.0
2015-03-24,5,285.301446768427,6.0,7.875,6,0.0
2015-03-25,5,313.737446087374,6.0,7.875,14,5.0
2015-03-26,5,266.972587002293,7.0,7.125,9,0.0
2015-03-27,5,293.189582126283,7.0,7.0,7,61.0
2015-03-29,5,307.880143820129,7.0,8.25,12,61.0
2015-03-30,5,260.7747623843,6.0,6.5,29,61.0
2015-03-31,5,249.169849496114,7.0,6.375,35,61.0
2015-04-01,5,319.186205355817,4.0,5.0,24,22.0
2015-04-02,5,406.353937532213,6.0,6.5,19,61.0
2015-04-07,5,242.488202056041,7.0,7.75,14,61.0
2015-04-09,5,271.062138387226,2.0,11.875,7,0.0
2015-04-10,5,273.777005049353,1.0,14.125,8,5.0
2015-04-11,5,279.734031972369,2.0,16.75,14,61.0
2015-04-13,5,228.441056194565,4.0,8.875,21,61.0
2015-04-14,5,241.794663278364,7.0,10.75,17,61.0
2015-04-15,5,267.331795587064,0.0,15.5,19,5.0
2015-04-16,5,249.985817848774,6.0,9.375,16,21.0
2015-04-21,5,236.929910073307,0.0,14.625,17,5.0
2015-04-24,5,212.742403753359,2.0,13.875,9,20.0
2015-04-25,5,247.902280079392,7.0,13.75,8,63.0
2015-04-26,5,252.667352565897,8.0,7.0,11,61.0
2015-04-30,5,303.34662044021,6.0,11.375,10,61.0
2015-05-02,5,390.245200658863,3.0,11.0,12,0.0
2015-05-03,5,273.752958375164,1.0,14.75,12,61.0
2015-05-04,5,197.208560688196,5.0,15.875,13,21.0
2015-05-05,5,198.684243279816,4.0,20.0,15,95.0
2015-05-06,5,225.053574357765,3.0,17.125,11,21.0
2015-05-07,5,211.802247435479,6.0,12.0,16,21.0
2015-05-09,5,278.323409928638,7.0,13.5,14,61.0
2015-05-10,5,319.454496491185,2.0,12.75,18,0.0
2015-05-12,5,259.94167495408,7.0,14.625,14,63.0
2015-05-13,5,246.372623277805,7.0,11.875,16,21.0
2015-05-14,5,309.927036397582,7.0,11.25,10,20.0
2015-05-16,5,329.998465824508,7.0,10.5,11,61.0
2015-05-17,5,293.275532226017,3.0,12.625,17,21.0
2015-05-18,5,225.832737314778,6.0,11.625,8,61.0
2015-05-19,5,282.589418894077,6.0,10.125,11,63.0
2015-05-20,5,219.800270156995,5.0,12.25,9,63.0
2015-05-21,5,281.519362391549,6.0,12.625,10,61.0
2015-05-23,5,336.087101364585,5.0,13.375,8,0.0
2015-05-25,5,388.133249077524,7.0,11.75,10,61.0
2015-05-26,5,220.472002758105,6.0,13.0,14,21.0
2015-05-27,5,210.016061677086,7.0,12.625,13,61.0
2015-05-28,5,267.45399550279,6.0,13.125,12,63.0
2015-05-29,5,250.764288305739,6.0,14.625,8,61.0
2015-05-30,5,278.950388727743,4.0,11.625,15,61.0
2015-05-31,5,227.62624446804,7.0,14.5,10,61.0
2015-06-02,5,247.548656142778,7.0,14.25,14,61.0
2015-06-03,5,257.703580420418,6.0,15.25,18,21.0
2015-06-04,5,250.238837010149,0.0,16.375,9,0.0
2015-06-06,5,279.003577524238,3.0,18.5,19,10.0
2015-06-13,5,238.309203727899,6.0,21.875,12,61.0
2015-06-15,5,289.287204370205,8.0,13.625,11,21.0
2015-06-17,5,260.357543159185,7.0,16.5,9,61.0
2015-06-18,5,269.272420702957,7.0,13.25,13,61.0
2015-06-19,5,271.496146564196,7.0,14.25,14,61.0
2015-06-22,5,254.862522218275,5.0,13.5,8,61.0
2015-06-23,5,270.726957416684,5.0,16.5,10,21.0
2015-06-24,5,300.990362700812,8.0,12.625,14,61.0
2015-06-25,5,271.335895693763,6.0,17.125,8,21.0
2015-06-26,5,304.239937730854,7.0,19.25,5,61.0
2015-06-27,5,428.433111120672,7.0,19.375,16,61.0
2015-07-05,5,308.145249811727,4.0,25.25,9,21.0
2015-07-07,5,248.53982558714,4.0,24.75,9,61.0
2015-07-08,5,299.243550702973,6.0,16.625,16,63.0
2015-07-09,5,281.697843843677,6.0,14.375,24,61.0
2015-07-10,5,296.230038738281,3.0,16.125,18,21.0
2015-07-11,5,278.282264047648,6.0,17.75,9,21.0
2015-07-12,5,262.303945351064,7.0,19.25,12,61.0
2015-07-14,5,256.913088405191,3.0,19.625,9,0.0
2015-07-17,5,235.351081587218,4.0,23.25,12,21.0
2015-07-19,5,366.640210113571,7.0,14.5,5,63.0
2015-07-20,5,243.511157551047,6.0,18.375,12,20.0
2015-07-21,5,300.049805092917,3.0,21.375,16,0.0
2015-07-22,5,268.939645752758,2.0,23.75,12,0.0
2015-07-23,5,261.951424968471,5.0,18.375,12,61.0
2015-07-25,5,254.280510145513,6.0,20.0,10,95.0
2015-07-26,5,372.811026662913,5.0,16.75,19,61.0
2015-07-27,5,294.634099970476,7.0,15.875,8,61.0
2015-07-28,5,343.727054343196,7.0,17.375,15,63.0
2015-07-29,5,392.988955408933,5.0,14.875,12,61.0
2015-07-30,5,320.141775558388,7.0,14.0,16,61.0
2015-08-04,5,309.251750426175,2.0,26.5,15,61.0
2015-08-05,5,301.947104892243,2.0,21.75,8,21.0
2015-08-07,5,328.525075362716,4.0,20.0,9,63.0
2015-08-10,5,310.788118274661,3.0,22.5,8,21.0
2015-08-12,5,376.975331769286,5.0,19.125,9,21.0
2015-08-13,5,325.869900482332,0.0,20.75,13,0.0
2015-08-15,5,400.83114144403,7.0,20.875,8,61.0
2015-08-16,5,295.759264675703,6.0,21.5,10,0.0
2015-08-17,5,326.240478613795,7.0,19.375,14,61.0
2015-08-18,5,322.838608950023,7.0,19.25,13,21.0
2015-08-19,5,320.008480715538,3.0,19.625,8,5.0
2015-08-20,5,336.15365965175,1.0,20.375,8,10.0
2015-08-21,5,343.654461267513,1.0,22.875,7,0.0
2015-08-23,5,406.293445886681,0.0,21.625,18,0.0
2015-08-25,5,324.423739102114,6.0,17.75,12,21.0
2015-08-27,5,302.491389703597,6.0,18.125,12,61.0
2015-08-28,5,328.768757736105,2.0,19.625,11,20.0
2015-08-30,5,317.857054367892,5.0,19.375,10,21.0
2015-08-31,5,196.31055630725,3.0,21.875,8,65.0
2015-09-01,5,296.009442328884,8.0,17.625,12,61.0
2015-09-02,5,287.10102163343,5.0,17.0,13,21.0
2015-09-04,5,331.585851212094,7.0,15.625,10,61.0
2015-09-05,5,422.506310537134,5.0,14.125,20,61.0
2015-09-08,5,290.365271054862,2.0,17.5,9,0.0
2015-09-11,5,313.184481077626,7.0,15.0,12,61.0
2015-09-13,5,317.027305488424,6.0,18.5,5,20.0
2015-09-14,5,268.547450934084,7.0,17.625,6,63.0
2015-09-15,5,273.980818786363,4.0,13.875,10,95.0
2015-09-16,5,289.262509645385,7.0,15.25,6,61.0
2015-09-17,5,244.38437926166,6.0,18.0,12,61.0
2015-09-18,5,320.346264402261,5.0,17.25,10,0.0
2015-09-19,5,428.872661572212,7.0,15.25,7,61.0
2015-09-20,5,312.290301376533,3.0,15.625,15,21.0
2015-09-21,5,253.439662740014,7.0,13.375,6,61.0
2015-09-22,5,203.366891249052,7.0,14.25,7,61.0
2015-09-23,5,275.543754197184,7.0,14.0,5,20.0
2015-09-24,5,213.812725299209,3.0,16.0,11,0.0
